,id,date,time,user_id,username,name,tweet,language,link
454,1639882607637966849,2023-03-26,13:50:55,1449915653314342916,dewiemeline2,Dewi Emeline,"Sentil Menteri Pariwisata,Tiktoker Italia Sebut Bali Dijual Murah Meriah:ygDatang Bule Kere! Ya wajar,Mentri nya juga temen pasangan si DP NOL PERSEN tempo dulu. Warga Jakarta warga ibu kota saja dikibuli, apalagi warga Bali Timothy Ritz Carlton Klitih Israel  https://t.co/HMY8c0xcwe",in,https://twitter.com/DewiEmeline2/status/1639882607637966849
455,1639882377605554176,2023-03-26,13:50:01,1216535236315512833,urhome69,Gempal,"Apakah akan ada evaluasi?? Ohhh tentu tidak, pemerintah kita ngejar rame peminatnya dulu. Masalah berantakan bule bule nya disana, tinggal viralin deh.  Eh belum tentu, warlok nya juga minta jangan di viralin biar ga sepi peminat. Endingnya Bali malah dikuasain bule kere.",in,https://twitter.com/urhome69/status/1639882377605554176
456,1639863513446481920,2023-03-26,12:35:03,1214068881481797632,putrapandu001,Yudistira,@Pekaklonto76 @PoldaBali @DivHumas_Polri @ListyoSigitP Mantap ... 👍 Taat hukum.  Selanjutnya wisman bule kere tlg ditertibkan juga. Jangan sok jadi juragan di negri orang.,in,https://twitter.com/PutraPandu001/status/1639863513446481920
457,1639831872737017856,2023-03-26,10:29:19,1447863107561287687,djumadipartose1,Djumadi Partosemito,@cobeh2022 Dapet nya ya bule kere munggah bale....,in,https://twitter.com/DjumadiPartose1/status/1639831872737017856
458,1639826763684667392,2023-03-26,10:09:01,811921004909867008,maklambeturah,makLambeTurah#PalingManis🥰,"Sentil Menteri Pariwisata, Tiktoker asal Italia Sebut Bali Dijual Murah Meriah: yang Datang ya Bule Kere!  https://t.co/lNZ5tzqxwR  https://t.co/myduKfQJzb",in,https://twitter.com/makLambeTurah/status/1639826763684667392
459,1639806481792143362,2023-03-26,08:48:26,1603638553820684289,cobeh2022,Agus Susanto IV,"Bule Asal Italia Ini Sebut Bule Yang Datang Ke Bali Bule Kere, Karena Kebijakan Pemerintah Yang Menjual Bali Sangat Murah. . h https://www.beritabali.com/news/read/tiktoker-asal-italia-sebut-bali-dijual-murah-meriah-yang-datang-ya-bule-kere",in,https://twitter.com/cobeh2022/status/1639806481792143362
460,1639790302105075712,2023-03-26,07:44:08,2779473542,dellzitaz,Dine'n Mine,@lhayesno @ulinyusron @Kemenparekraf Nih pak @sandiuno .. bule ini mewakili suara seluruh rakyat indonesia yang tidak bisa berteriak karena harga diri bangsa sudah terinjak2 oleh strategi marketing murahan kalian hny demi $1 $2 uang turis KERE.. kita ke luar negeri susah bngt dpt visa.. tp mrk ke indo free visa,in,https://twitter.com/dellzitaz/status/1639790302105075712
461,1639732370977980418,2023-03-26,03:53:56,1410865784297955328,bandivokt,Basuki Tjahaja Munarman,"@xenocaust Bule lakik yg kere di cangu pada jadi pecun lanang, cust ny banyakan ibu2 manager SCBD yg lg holide ke bali",in,https://twitter.com/BandiVokt/status/1639732370977980418
462,1639720873811755010,2023-03-26,03:08:15,235705145,govindastro,Govinda,@YRobertSantoso @SoniaEryka @Kemenparekraf Betul. Di bali udh terlalu banyak bule kere tp tengil. 😜,in,https://twitter.com/govindastro/status/1639720873811755010
463,1639714748685230080,2023-03-26,02:43:55,122584495,okyoktavianasha,no context ,@lhayesno @ulinyusron @Kemenparekraf indo dg kebiasaan memuja bule termasuk yg kere,in,https://twitter.com/okyoktavianasha/status/1639714748685230080
464,1639648998016569344,2023-03-25,22:22:38,1346220324,sukaakunggak,tukangbaca,@RK_Lamongan @lhayesno @ulinyusron @Kemenparekraf Lo tau ga banyak bule sampah kere yg datang yg malah jadi ga karuan disana. Di tv itu d jelaskan padahal point ny apa 😂,in,https://twitter.com/sukaakunggak/status/1639648998016569344
465,1639642509818351617,2023-03-25,21:56:52,748856027433492480,gianthogw33d,apro,deportasi ae bule bule kere ngeneki,in,https://twitter.com/gianthogw33d/status/1639642509818351617
466,1639635584414253056,2023-03-25,21:29:20,511786232,primaadiw,Danang P,"@detikcom Bule kere minta diongkosin pulang, dikabulkan lagi 👍",in,https://twitter.com/primaadiw/status/1639635584414253056
467,1641088706974212097,2023-03-29,21:43:32,1000991479865606144,ikhsan_gani29,niganiga,@FaktaSepakbola Jadi kasian liat pak Erick ngemis sm bule,in,https://twitter.com/Ikhsan_gani29/status/1641088706974212097
468,1640315196114870272,2023-03-27,18:29:52,2251755788,tokowongpasar,wongpasar,"Nasib Bule Nekat Ngemis saat Bazar Ramadan, Polisi Kaget Buka Tasnya, Uang Terkumpul Nyaris Sejuta  https://t.co/2zP82Slcji",in,https://twitter.com/TokoWongpasar/status/1640315196114870272
469,1639129734989901824,2023-03-24,11:59:17,1274375405290442752,presidenlauk,Fred Si Ikan,"Biaya hidup murah, bisa mangkir pajak, plus bikin gentrifikasi di bali.  https://t.co/BqA5nvkMlo",in,https://twitter.com/presidenlauk/status/1639129734989901824
470,1638188046511411200,2023-03-21,21:37:21,2723053777,icha_hariati,Icha Hariati • 依扎 🇮🇩,"@kumparan Makanya sekarang saya kalo denger kata pariwisata atau investor perumahan, udah deh sebel.   Pejabat2 kok ga pada ga belajar dari Bali ya?  Ga belajar dari kota2 yg udah di gentrifikasi lebih dulu?   *biar miskin milik sendiri bukan pendatang **kumparan ga boleh quote",in,https://twitter.com/Icha_Hariati/status/1638188046511411200
471,1638104224851722241,2023-03-21,16:04:16,179077632,kumarachristian,cristian,"@arintonur @kolangkaling21 @Heraloebss masalahnya ,skrg bali itu dikenal sbg heaven anak anak muda di negara barat yg mata uangnya lebih kuat drpd kita ,buat kerja remote dengan biaya hidup yg jauh lebih murah drpd negara asal mrk.  btw dampak gentrifikasi itu serius lho.",in,https://twitter.com/kumarachristian/status/1638104224851722241
472,1637635883431243777,2023-03-20,09:03:15,68458096,rsapu7ra,Rangga Saputra,Level gentrifikasi Bali sudah memprihatinkan. Tinggal menunggu waktu saja....,in,https://twitter.com/rsapu7ra/status/1637635883431243777
473,1635929892402647040,2023-03-15,16:04:15,885068501765038082,jinpinksi,Romawi Jawa,Saatnya kita melakukan gentrifikasi ke Argentina kayak bule2 di Bali 😋,in,https://twitter.com/jinpinksi/status/1635929892402647040
474,1634564481895530498,2023-03-11,21:38:35,1543448936,bakabaek,b,Liriknya bahas kaum bule yang dateng ke tanah Bali merusak seni-budaya lokal. Juga penyebab rusaknya perekonomian sebagian kaum marjinal yg jd korban gentrifikasi. Dan tentunya banyak masalah dari trouble-making bule lainnya.  https://t.co/4K9hCKfKkU,in,https://twitter.com/bakabaek/status/1634564481895530498
475,1632743903962214401,2023-03-06,21:04:16,4895933664,kura_api,Kura-kura api,"Gk ada bedanya Bali ama Jogja, sama2 kena gentrifikasi, cuman yg Jogja kenanya ama warga tajir kota metropolitan sono 😮‍💨",in,https://twitter.com/kura_api/status/1632743903962214401
476,1632707241592881152,2023-03-06,18:38:35,1255109452224532481,beruanglawt,abye,"harga sewa motor udh kaya sewa kosan, pdhl harga beli asetnya jauh lebih rendah 👿  naikin harganya gaada akhlak buat ngikutin standar bule, terus skrng sedih karena bule masang harga lebih murah 🤣😂 eat that shit bro -- emg Bali udh gentrifikasi abis",in,https://twitter.com/beruanglawt/status/1632707241592881152
477,1631514986148409344,2023-03-03,11:40:59,932774374607745024,wavjav,ワフ・ジャフ,@haibro1987 @detikcom masnya tahu gentrifikasi? populasi Bule makin banyak=harga2 di Bali naik karena supply kalah sama demand duit asing=usaha/pemukiman/harga di Bali bakal hancur dimainkan asing=warga lokal terjajah,in,https://twitter.com/WAVJAV/status/1631514986148409344
478,1631241550712958976,2023-03-02,17:34:27,1156774410910519296,hambanya1234,Muhammad Hanif🔮🌊,@satrio_ari @detikcom Bule amerika yang dideportasi tahun 2020 juga kerja remote sambil promosi Bali itu tempat murah. Malah jadi gentrifikasi,in,https://twitter.com/hambanya1234/status/1631241550712958976
479,1625760917903515650,2023-02-15,14:36:22,500705112,mpok_hanum,Hanum Larasati,@ilikemyselfandu @BigAlphaID Bahkan warga white yg diagungkan si Nas di kontennya aja pada protes atas video tsb.  Shoot warga lokal dgn gambaran pelayan yg ramah. Blm lagi sok² an angkat isu inklusif Desa Bengkala.   Kecewa bener sm @nasdaily melihat Bali dgn promo gentrifikasi 🖕🏽,in,https://twitter.com/Mpok_Hanum/status/1625760917903515650
480,1625167218039201793,2023-02-13,23:17:13,185368722,wicaks_kun,justice and human values,@sandiuno Dia mendukung gentrifikasi di Bali. Pendapat ente apa?,in,https://twitter.com/wicaks_kun/status/1625167218039201793
481,1624712723819905028,2023-02-12,17:11:13,1583364359748665344,pain4k4tsuk1,krof ma i,"@miseriouss @hansdavidian Gentrifikasi. Mungkin bisa liat hawaii gimana. Mungkin sekarang kek ""yaudah sih"" nanti kalo makin parah liat deh efeknya kek mana, terlebih untuk warlok menengah ke bawah. Mereka bakal terancam terusir dari bali seperti yg terjadi sama native hawaii.",in,https://twitter.com/pain4k4tsuk1/status/1624712723819905028
482,1624604472449310721,2023-02-12,10:01:04,238975947,chertanovic,DAD,"@tropicalside365 Hai Widh. Sama 😅 Aku tau dia tapi gak terlalu ikut. Kalo kasus yang ini, video aslinya itu ada kok di QRTnya yang ku QRT ini. Menurutku dia terlalu nunjukkin ""kebebasan"" Bali buat orang asing. Jatuhnya gentrifikasi. Terus videonya gak pakai opini lokal juga sih, sayangnya.  https://t.co/EVmIa0YPJK",in,https://twitter.com/chertanovic/status/1624604472449310721
483,1624372956377001985,2023-02-11,18:41:06,1223267893368041473,anamazingbali,𝗕𝗔𝗟𝗜 ᬩᬮᬶ,"Sebuah sudut pandang yang menarik mengenai gentrifikasi.  Isu gentrifikasi sebenarnya masih menjadi pro kontra, terutama di kalangan masyarakat dan pelaku pariwisata di Bali. Banyak kepentingan, susah cari titik temu...",in,https://twitter.com/anamazingbali/status/1624372956377001985
484,1624258349142507522,2023-02-11,11:05:42,76984137,rayestu,Nathaniel Rayestu,"@ngabdul Wajar bahwa banyak orang Jakarta yang kesel dengan gentrifikasi di Bali oleh bule2 digital nomad, ya karena Bali jadi lebih mahal buat kita juga. Gentrifiers complaining about gentrification 😀",in,https://twitter.com/rayestu/status/1624258349142507522
485,1624257177857961984,2023-02-11,11:01:03,15177656,ngabdul,⛵🥾☕🍻👟🤿🥃🚣‍♂🎿,"Banyak yg khawatir, pendatang akan menyebabkan gentrifikasi, harga rumah jadi mahal dan tak terjangkau warga asli. Tapi kenyataannya, kepemilikan rumah di Bali meningkat terus..",in,https://twitter.com/ngabdul/status/1624257177857961984
486,1624162304831913986,2023-02-11,04:44:03,51386878,selly_cious,Selly antiFa NOT antiVaxx,"Mo marah bgt sama whitewashing slash gentrifikasi si nas, eh pas liat temen yg orang bali woles n malah bangga, yowes siapalah akuh..",in,https://twitter.com/selly_cious/status/1624162304831913986
487,1624004579481485312,2023-02-10,18:17:18,15177656,ngabdul,⛵🥾☕🍻👟🤿🥃🚣‍♂🎿,"@EsTungTung9 Overstay, pajak, itu masalah negara (Indonesia) bukan masalah orang Bali. Gentrifikasi, orang Indonesia kaya yg pada pindah ke, atau beli properti di, Bali jg bikin gentrifikasi",in,https://twitter.com/ngabdul/status/1624004579481485312
488,1623902668057096192,2023-02-10,11:32:21,983118210902867974,ateleledrop,🎭,aduh drpd lo semua bahas kelakuan inpluenza yg tinggal di urop mending lo semua lanjutin tuh ya diskusi kemiskinan struktual ama gentrifikasi di bali,in,https://twitter.com/ateleledrop/status/1623902668057096192
489,1623865533404975105,2023-02-10,09:04:47,2249618989,nottfunnyy,ari,"Honestly selain serbuan bule, penasaran juga kepimilikan villa, resto dsb di Bali, itu mostly own by balinese atau kena gentrifikasi crazy rich luar bali juga? seem like we never talk about it here",in,https://twitter.com/nottfunnyy/status/1623865533404975105
490,1623791302042349569,2023-02-10,04:09:49,196507987,pro2bdl,"92,5 FM Pro 2 RRI Bandarlampung",(4/4) Unggahan tersebut mendapatkan berbagai kritik. Ada yang menyebut konten tersebut dangkal dan tidak merepresentasikan Bali secara keseluruhan. Komentar lain meminta Nas menggali lebih dalam daripada mendeskripsikan warna kulit dan tidak mempromosikan gentrifikasi.,in,https://twitter.com/Pro2BDL/status/1623791302042349569
491,1623680714356166656,2023-02-09,20:50:23,43133378,__azza,yuk,"Waktu nonton konten Nas D aku kira itu sarcasm. Serius 😅. Bali dibilang daerah paling white. Ada kebenaran di statement itu, tapi aku kira kontennya untuk nyindir gentrifikasi dan eksploitasi berlebihan baik oleh turis, pengusaha, dan pemerintah. Ternyata nggak ya?",in,https://twitter.com/__azza/status/1623680714356166656
492,1623558641310896129,2023-02-09,12:45:19,1541720145327964162,ilhampurnama887,Ilham Purnama,Nggak ada yang salah dengan NasDaily yang mempromosikan Bali.. yang perlu diantisipasi adalah jangan sampai Gentrifikasi yang ada di US dan Kanada beralih ke Bali.,in,https://twitter.com/ilhampurnama887/status/1623558641310896129
493,1623372379509637122,2023-02-09,00:25:10,185611967,t0nyzul,tachy ( •̀⌣•́)ง,"@miseriouss @hansdavidian Ya masa harus nunggu gentrifikasi “kerasa” dulu baru action, yang ada ntar keburu lewat point of no return. Contohnya liat aja Hawaii skrg.   Yang perlu dikritik juga para so-called “digital nomad” ini tinggal di Bali abuse visa which means mereka gak bayar pajak penghasilan juga",in,https://twitter.com/t0nyzul/status/1623372379509637122
494,1623360216808173568,2023-02-08,23:36:50,1196703808631345153,buffescanor,Ban,"Gentrifikasi lagi, terakhir 2 bule nulis buku tentang cara supaya bisa tinggal di bali trus sekarang ada ini",in,https://twitter.com/buffescanor/status/1623360216808173568
495,1623351488868417536,2023-02-08,23:02:10,601890067,cowokbuchi,✨Sejawat Problematik ✨,"@miseriouss @hansdavidian lama lama ga cuman tanah, properti, sama healthcare yang tergerus gentrifikasi di Bali. Lama lama ya budayanya juga ilang kalo ga ada warga lokal yang bisa tinggal di tempat ybs karena semua properti dikomersialisasikan untuk dapet $$.   Kalo daerah Denpasar mungkin masih oke.",in,https://twitter.com/CowokBuchi/status/1623351488868417536
496,1623311416068542464,2023-02-08,20:22:55,368155087,omcopywriter,Namanya Juga,"@miseriouss @hansdavidian Tadinya mikir sama. Salahnya di mana?  Mungkin, mungkin lho ya: gentrifikasi. Kl soal ini, ga cuma Bali. Banyak kota lain yg jd sasaran bule, juga ngadepin masalah yg sama.  Kedua, soal Nas. Dia orang Israel. Harusnya ga bisa masuk Indonesia.",in,https://twitter.com/omcopywriter/status/1623311416068542464
497,1621190970686726146,2023-02-02,23:57:02,35534167,risa_te,Risa Triandari,"- Netizen SJW mayoritas (domisili Jawa) biasanya bisa naikin isu supaya didengar pemerintah, tp apakah mereka akan vokal ttg isu ini?  Secara mereka juga diuntungkan dgn gentrifikasi Bali. Tempat liburan relatif-murah kebanggaan.",in,https://twitter.com/risa_te/status/1621190970686726146
498,1621190964697268225,2023-02-02,23:57:00,35534167,risa_te,Risa Triandari,"Ke Bali lagi setelah 10 tahun tidak. Bbrp opini..  1. Setelah bbrp kali dengar/baca istilah gentrifikasi, kayaknya baru skrg menyaksikan langsung yg nyata bngt, dilihat dgn mata sendiri.  Gentrifikasi Bali, dgn dampak negatifnya yg sudah banyak didiskusikan/didokumentasikan.",in,https://twitter.com/risa_te/status/1621190964697268225
499,1621074983379406848,2023-02-02,16:16:08,179429900,ihsanbiantoro,ihsan 🌻,@MangGalih Gentrifikasi di Bali is real.,in,https://twitter.com/ihsanbiantoro/status/1621074983379406848
500,1621060594697928704,2023-02-02,15:18:58,61265076,manggalih,🤭,"Kata siapa tinggal di Bali terutama di kawasan Seminyak biaya hidupnya mahal. Ini masih ada warung yang jual nasi campur full ayam begini hanya Rp. 15.000. Tentu saja marketnya staff hotel, villa &amp; warga-warga Seminyak seperti saya. Semoga tidak hilang tergerus gentrifikasi ya.  https://t.co/x6MsfWrr97",in,https://twitter.com/MangGalih/status/1621060594697928704
501,1598394299162693632,2022-12-02,02:11:12,812287529705619456,prabu_yudianto,NARACELA,Masalah kondusif juga lucu. Jogja mengalami gentrifikasi parah. Sampai harga tanah bersaing dengan Bali dan Jakarta  Tapi dengan upah yang 10 besar terendah se Indonesia,in,https://twitter.com/prabu_yudianto/status/1598394299162693632
502,1589907030806253568,2022-11-08,16:05:49,311223705,kepinkepi,🔪🔪,"ini baru bali, bukan spot2 gentrifikasi kerjaan bule doang",in,https://twitter.com/KepinKepi/status/1589907030806253568
503,1582744032727379969,2022-10-19,21:42:38,58184629,cinnamongirlc,Sasa,"Dengan ""selera"" mereka, baik hotel, restaurant, bar, dll bahkan normalisasi bule ini ngelakuin gentrifikasi di Bali.  Ga ada yang salah kalau ingin bikin turis asing ke Bali atau Indonesia, masalahnya, bisa tegas dan berlaku adil ga ke bule bule yang ga sedikit meresahkan ini.",in,https://twitter.com/cinnamongirlc/status/1582744032727379969
504,1580299973391835137,2022-10-13,03:50:48,1442140852667576324,spicymieniac,EN,Pelangi tanpa fondasi pemahaman kritis tu suka banget ngepush sesuatu yang gak dalam batas ekonomi orang.   Kayak kasus turis Bali waktu itu. Udah dibilang dia itu gentrifikasi malah jadi si paling pelangi.   Gak heran di Amerika mereka ga disukai. Baik kanan atau kiri.,in,https://twitter.com/spicymieniac/status/1580299973391835137
505,1580225897159806976,2022-10-12,22:56:27,1560497861669687296,debunkexx,dopa-,"@cinnamongirlc Gentrifikasi bali oleh bule, gentrifikasi jogja oleh jakartans.",in,https://twitter.com/debunkexx/status/1580225897159806976
506,1575306250224816129,2022-09-29,09:07:32,1565240090355712001,efraimsthoughts,Efraim,"@BuruhYogyakarta @carlasoetopo di IG @kenapaharuspeduli udah bahas gentrifikasi bali, bahas juga yang yogyakarta apa ya?",in,https://twitter.com/efraimsthoughts/status/1575306250224816129
507,1571807440915791878,2022-09-19,17:24:31,1245020910102278145,plumpotatosack,Anubis,"Bangsat udah harga rumah awal diatas UMR Bali skrg nambah pula 5-10x lipat cuma buat sewa, bener2 gentrifikasi",in,https://twitter.com/plumpotatosack/status/1571807440915791878
508,1569694781420482563,2022-09-13,21:29:34,336088756,faridgaban,Farid Gaban,"DIGITAL NOMAD. Tahun lalu Kristen Gray bikin heboh krn mengajak orang Amerika bekerja di Bali yg murah &amp; nyaman. Ajakan itu dikritik memicu gentrifikasi (marjinalisasi orang lokal). Kini Pemerintah Jokowi tak cuma melegalkannya, tapi juga mempromosikannya.  https://t.co/mkKKnK91yB",in,https://twitter.com/faridgaban/status/1569694781420482563
509,1559746748989337605,2022-08-17,10:39:38,1206556819121795072,inthevastarea,biggies,"padang doesnt need wisata halal. tapi promosi wisata segede bali, kalo mau dikomersilin si. eyo gentrifikasi 🥴",in,https://twitter.com/inthevastarea/status/1559746748989337605
510,1549571000756731904,2022-07-20,08:44:50,87663294,dearnoona_,Noona 🦋 자기야,@shandya @Alpukat_Moka @newsplatter @IanSalim Istilah gentrifikasi kan sempet hietz pas viral kasus expat2 digital nomad di Bali bikin e-book tips&amp;tricks pindah ke Bali kala pandemi &amp; living ‘high class’ dgn budget jauh lbh murah drpd di US (dan mereka akhirnya dideportasi krn langgar izin imigrasi),in,https://twitter.com/dearnoona_/status/1549571000756731904
511,1542438464544681986,2022-06-30,16:22:41,139064361,agusaditya_,arkitekd,@CenayangFilm Menikmati produk gentrifikasi yang dibuat di Bali dengan harga yg jauh di atas pendapatan orang Bali karena memang target pasarnya orang luar.,in,https://twitter.com/agusAditya_/status/1542438464544681986
512,1539393881304879112,2022-06-22,06:44:36,3312591985,vel_daru,Gee⁷ 玉娟 || 아포방포 💜,"Halah capek ya ngurusin konflik dimana2. Kadang org merasa krn trauma/perlakuan yg mereka terima, maka mereka punya ""hak"" untuk ngejelek2in org lain. Contohnya seperti si pasangan yg gentrifikasi bali terus pas dideportasi teriak rasis dan homofobik.",in,https://twitter.com/vel_daru/status/1539393881304879112
513,1534530360507191296,2022-06-08,20:38:42,753309366,arjunaskykok,"Arjuna Sky Kok (👉, ⚡)",Banyak pro dan kontra atas rencana ini. Menteri Sandiaga Uno mau merevitalisasi pariwisata Bali. Menteri Uno tidak mau Indonesia kalah dengan Thailand.  Tapi sebagian orang pikir ini bakal jadi gentrifikasi.   https://t.co/YVILUphb6I,in,https://twitter.com/arjunaskykok/status/1534530360507191296
514,1527889385324269570,2022-05-21,12:49:50,872572075340292097,tubbirfess,🔥 WOT PINNED,Bule tinggal di bali kontennya antara yoga spiritual meditasi shamanism ato gak promoting gentrifikasi dengan embel-embel 'LIVE YOUR DREAM LIFE' alias halah telek blg aja lo di negara lo miskin kann 🙄,in,https://twitter.com/tubbirfess/status/1527889385324269570
515,1523303035065102336,2022-05-08,21:05:19,1197225394866282496,askrlfess,Askrlfess,Wdyt ttg konten semacam ini? Scr tidak langsung ngeencourage orang buat tinggal atau pindah ke bali. Masuk gentrifikasi gak sih [askrl]  https://t.co/kcBxfAywkR,in,https://twitter.com/Askrlfess/status/1523303035065102336
516,1516972526081286144,2022-04-21,09:50:08,545832178,burung_kondor,Maskondor #UsutTuntas,"Bali dan Jogja senasib dalam Gentrifikasi, sedih",in,https://twitter.com/burung_kondor/status/1516972526081286144
517,1516969499248848896,2022-04-21,09:38:07,185034325,adysaurus,Wicaksono,"pada akhirnya Bali menjadi korban gentrifikasi orang2 kaya dan beruang, jadi rekreasi dan pelarian saja alih2 tempat belajar dan memperbaiki diri.  Ya pada akhirnya gapapa juga sih, kalau situ mau buang duit sambil sakit2an ya bodoamat juga. Selama ga ngotorin pulau ini aja.",in,https://twitter.com/Adysaurus/status/1516969499248848896
518,1515847331471523843,2022-04-18,07:19:01,179077632,kumarachristian,cristian,"@Memejamkanmata_ @sweetnichay @nengutets asik buat pendatang juga ,podo wae sama jogja,romantisasi bali, pdhl ada isu lain kayak gentrifikasi bali yg bahaya buat pribumi disana pada lupa.",in,https://twitter.com/kumarachristian/status/1515847331471523843
519,1510911870664077312,2022-04-04,16:27:16,84928648,flamedelaflame,hood samaritan🗡,kapan hari tu ada libtard onlen bilang gentrifikasi bali lebih banyak bawa manfaat ketimbang mudharat,in,https://twitter.com/flamedelaflame/status/1510911870664077312
520,1501065594594275333,2022-03-08,12:21:40,71173287,arfibambani,Arfi,Pemerintah pilih bangun jalan tol lagi di Bali.  Apa kabar angkutan umum? Ini Bali mengalami gentrifikasi.,in,https://twitter.com/arfibambani/status/1501065594594275333
521,1496087901435994120,2022-02-22,18:42:06,1372528814329270278,udangsausmanis,callme-shrimpy,"@dexter_jungle Entah kenapa gw jadi keinget sama kasus gentrifikasi di Bali sama blogger Amrik yg waktu itu. 😅 instinctively, gw mikir pada tataran tertentu, kedua peristiwa itu punya kesamaan. “Othering” ras/kelompok berbeda sebelum mrk diberikan keluasan membela diri. maybe i am biased 😵‍💫  https://t.co/EaJIsJR0Rf",in,https://twitter.com/udangsausmanis/status/1496087901435994120
522,1496083926657699845,2022-02-22,18:26:18,734258126937956352,samayamarx,Kusabira,@yoonjibahenol_ @pararapurum @Askrlfess Bener di Bali masih banyak yang murah kecuali tinggal di daerah pariwisata yang banyak bule soalnya udah kena gentrifikasi,in,https://twitter.com/samayamarx/status/1496083926657699845
523,1480164955651391492,2022-01-09,20:10:00,1158355819512991747,narasinewsroom,Narasi Newsroom,"Menurutmu, mana lagi daerah selain Bali yang terancam kena dampak gentrifikasi? | Narasi Daily  #NarasiNewsroom #JadiPaham  https://t.co/d6d8oQKyNr",in,https://twitter.com/NarasiNewsroom/status/1480164955651391492
524,1478976126324142080,2022-01-06,13:26:01,58518327,sipalingyadhi,Yadhi hurimain,"@Andika_CJ @strike_bravo_b Bali itu mending pak, kmrn waktu pagebluk pada mau balik kampung bertani sama nukang orang orang pariwisatanya   Di DIY susah, mau balik ke kampung sawahnya udah ga ada. Gentrifikasi udah bikin sawah jadi perumahan",in,https://twitter.com/sipalingyadhi/status/1478976126324142080
525,1478596333606825987,2022-01-05,12:16:51,235069572,youonev,antomi,"@hermansaksono ini persis kayak pernyataan org2 kulit putih yg ngebelain ""2 bule gentrifikasi bali"" karena dikiranya orang2 indo rasis karena mereka kulit hitam alias ga nyambung",in,https://twitter.com/youonev/status/1478596333606825987
526,1642585439386365952,2023-04-03,00:51:01,1253002438128222208,likecruelsummer,🐼 bul,Bule-bule kalo ga ignorant ya islamophobic atau engga ya perusuh kyk yg di Bali wkwkwk,in,https://twitter.com/likecruelsummer/status/1642585439386365952
527,1641676613581684736,2023-03-31,12:39:40,1449454820687896577,paidjo_slebor,Paidjo_Nggambleh,"@CNNIDdaily Ini sdh lama, Dan @wayankoster2014 hanya diam saja ato mungkin dia terima upeti makanya tindakan bule itu di diamkan sj, Sejak koster jd gubenur bali menjadi jajahan bule bule kere, mrk semaunya sendiri tanoa menghormati hukum dan buadaya di bali",in,https://twitter.com/paidjo_slebor/status/1641676613581684736
528,1641652683911348224,2023-03-31,11:04:34,522961331,maesthi,Sangkakalajogja,"@kompascom Yg ada Indonesia di Coret Pak, selalu bikin gaduh,, udah ngurusin rakyat Bali mu aja pak, jngan sampai ekonomi mereka dijajah bule bule , tanah kau obral buat bule bule,",in,https://twitter.com/maesthi/status/1641652683911348224
529,1641542676872065024,2023-03-31,03:47:27,827721183495745536,inibeginiyamas,hey mas,"Bali tepatnya Denpasar banyak kali hiburan dan gak berhenti dari pagi ke pagi lagi bisa di nikmati sayang aja bule bule ini udah terlanjur nyaman di Indonesia, tapi ngg liat pasport batas kunjungan ke sini",in,https://twitter.com/inibeginiyamas/status/1641542676872065024
530,1641447306762543104,2023-03-30,21:28:29,105746307,uwaysaputra,UwaySaputra,"Mending urus Bali dulu deh pak Koster. Yg di bikin jelek Ama bule bule gembel, trs yg pendatang lokal bikin rusuh.",in,https://twitter.com/uwaysaputra/status/1641447306762543104
531,1641426899745529857,2023-03-30,20:07:23,859648184,panjiasmr_,Mas Pan,@idextratime Selain bule bule di bali yang nyebelin ternyata gubernurnya lebih nyebelin,in,https://twitter.com/Panjiasmr_/status/1641426899745529857
532,1641414641703354370,2023-03-30,19:18:41,60028996,yudibastos,Y. Goenadi,Urusin dulu ruska ruska rese di Bali. Bule bule overstay 🤣🤣🤣🤣,in,https://twitter.com/yudibastos/status/1641414641703354370
533,1641333917960802306,2023-03-30,13:57:55,1470966707019653121,rindu_kampungku,JAM DINDING PUN TERTAWA,@duwiantoo 😂😂😂😂..bentar lagi bule bule pada kabur dr Bali...,in,https://twitter.com/rindu_kampungku/status/1641333917960802306
534,1641188105045823488,2023-03-30,04:18:30,2479292545,adebaim92,Akang Jasa,"@PathRpm @gibran_tweet Iyaaaa ini makin parah nanti, apa lagi di tambah di Bali bule bule kena omel, pasti Mereka cerita di yt ya itu si bule ,, ngenes banget kalo sampe gagal di indo",in,https://twitter.com/adebaim92/status/1641188105045823488
535,1641129732317282305,2023-03-30,00:26:33,1558611282474938370,anwar56060086,anwarsiburian_,@idextratime Capres 2024 tidak bakal kepilih luh... Bule-bule jg ga akan ada lg liburan ke bali.,in,https://twitter.com/Anwar56060086/status/1641129732317282305
536,1641113377069236225,2023-03-29,23:21:34,1324240630940274689,sewnsi,😡😡😡,"LU MENDING URUSIN BULE BULE GAJE YG DI BALI AJA COK, GAUSA NIMBRUNG KE SEPAK BOLA",in,https://twitter.com/sewnsi/status/1641113377069236225
537,1640785735791034368,2023-03-29,01:39:38,1176803473,jordannugraha,Jordan Nugraha,"Sok-sok an mau jaga Bali, urus noh bule bule koplak yang ada di Bali kalo mau jaga Bali",in,https://twitter.com/jordannugraha/status/1640785735791034368
538,1640729561670270977,2023-03-28,21:56:25,1554145967934300160,wahyudiprojo,wahyudi raja,"@MurtadhaOne1 @gibran_tweet Pindahin aja ke solo, bali biarin aja urusannya sama bule bule di pantai",in,https://twitter.com/wahyudiprojo/status/1640729561670270977
